Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of Incident,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Organisation Affected,Programme Focus,Aid Workers Killed,Aid Workers Injured,Aid Workers Kidnapped,Aid Workers Arrested,Known Kidnapping or Arrest Outcome,Aid Workers Killed in Captivity,International Aid Workers Killed,International Aid Workers Killed in Captivity,National Aid Workers Killed,National Aid Workers Killed in Captivity,Female Aid Workers Killed,Female Aid Workers Killed in Captivity,Male Aid Workers Killed,Male Aid Workers Killed in Captivity,International Aid Workers Injured,National Aid Workers Injured,Female Aid Workers Injured,Male Aid Workers Injured,International Aid Workers Kidnapped,National Aid Workers Kidnapped,Female Aid Workers Kidnapped,Male Aid Workers Kidnapped,International Aid Workers Arrested,National Aid Workers Arrested,Female Aid Workers Arrested,Male Aid Workers Arrested,SiND Event ID
2023-01-26,January 2023: Two national NGO workers were injured when unidentified perpetrators entered their compound and robbed a phone. ,South Sudan,SSD,Greater Pibor Administrative Area,6.7,33.1,(2) 25 km Precision ,Compound or Office Building,NSA,Unidentified armed actor,Firearms,NGO,No information,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38079
2023-01-25,January 2023: Two INGO aid workers (one national and one international) were attacked and injured by unidentified perpetrators.,Syria,SYR,No Information,34.3,39.0,(6) Country,No information,No Information,Unidentified armed actor,No Information on the Weapon Used,INGO,No information,0,2,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44326
2023-01-24,"January 2023: A INGO mobile clinic vehicle was intercepted by armed men affiliated with CPC (Coaliation des Patriotes pour le Changement). The mobile clinic was looted, and physical violence exerted on aid workers.",CAR,CAF,Nana-Grébizi,7.0,19.1,"(3) District, Communicipality or Commune ",Road,NSA,Coalition of Patriots for Change,Firearms,INGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38638
2023-01-24,January 2023: Two INGO aid workers were injured when their mission came under fire by Russian artillery.,Ukraine,UKR,Kharkiv Oblast,50.2,36.4,(2) 25 km Precision ,Road,Foreign Forces: Military,Armed Forces of the Russian Federation,Artillery,INGO,Human rights,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,36934
2023-01-24,January 2023: Two INGO staff were detained in the checkpoint for three hours. ,Yemen,YEM,Sa'dah Governorate,16.9,43.7,(2) 25 km Precision ,Checkpoint,Police,Yemen Police,Firearms,INGO,No information,0,0,0,2,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,45324
2023-01-24,January 2023: An ambulance belonging to an LNGO was seized by the Myanmar military during a raid at a monastery. Three monks and five civilians were arrested and the ambulance was later used for election campaign activities.,Myanmar,MMR,Sagaing Region,22.1,95.1,(2) 25 km Precision ,Compound or Office Building,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Health,0,0,0,3,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,37274
2023-01-24,January 2023: An INGO-partner aid worker was injured amidst crossfire. ,Ukraine,UKR,Dnipropetrovsk Oblast,48.5,35.0,(2) 25 km Precision ,No information,Foreign Forces: Military,Armed Forces of the Russian Federation,Unspecified Explosive,INGO,Multiple,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39110
2023-01-23,January 2023: An INGO national staff member was arrested by non-state armed group. ,DRC,COD,North Kivu,-1.2,29.0,(2) 25 km Precision ,No information,NSA,Unidentified armed actor,Firearms,INGO,No information,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44668
2023-01-23,"January 2023: An INGO-partner aid worker was kidnapped, questionned and injured by an armed group while in transit. ",Cameroon,CMR,Northwest,6.0,10.1,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,INGO,No information,0,1,1,0,Freed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,44470
2023-01-23,"January 2023: INGO's vehicles were intercepted by armed men affiliated with CPC (Coaliation des Patriotes pour le Changement). The vehicles were looted, and physical violence exerted on aid workers.",CAR,CAF,Nana-Grébizi,7.0,19.1,"(3) District, Communicipality or Commune ",Road,NSA,Coalition of Patriots for Change,Firearms,INGO,Health,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38639
2023-01-23,"January 2023: A doctor was kidnapped, and his driver attacked, but not kidnapped, by unidentified bandits from their car. 10 days later the doctor was released.
",Mali,MLI,Ménaka,15.9,2.4,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,Firearms,UN Agency,Health,0,1,1,0,Freed,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,36792
2023-01-22,"January 2023: A LNGO medical facility was raided; medicine, equipment & ambulances were confiscated; the buildings destroyed; and the head monk was arrested by Myanmar military.",Myanmar,MMR,Sagaing Region,22.1,95.1,(2) 25 km Precision ,Health Building,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Health,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37076
2023-01-18,"January 2023: Unidentified armed perpetrators broke into an INGO compound, where they beat a humanitarian worker who, as a result, required medical attention, and stole cash and other assets. 
",South Sudan,SSD,Greater Pibor Administrative Area,6.7,33.1,"(3) District, Communicipality or Commune ",Compound or Office Building,No Information,Unidentified armed actor,Firearms,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37038
2023-01-17,January 2023: Two health workers were tortured when Cameroon Armed Forces stormed a medical facility in search of armed group members.,Cameroon,CMR,Northwest,6.2,10.6,(2) 25 km Precision ,Health Building,Host Government: Military,Cameroon Armed Forces,Firearms,LNGO,Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,40087
2023-01-17,January 2023: An INGO partner staff member was arrested from their home by Myanmar police. ,Myanmar,MMR,Magway,21.4,94.1,(2) 25 km Precision ,Home,Police,Myanmar Police Force,Firearms,INGO,No information,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44472
2023-01-15,January 2023: An INGO contractor was shot while in transit by unidentified perpetrators. The victim required medical assistance but died. The perpetrator was detained.,Sudan,SDN,Central Darfur State,12.1,23.3,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,INGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44475
2023-01-15,January 2023: A local aid worker was killed and another injured when unidentified perpetrators ambushed civilians who were trying to assist a nearby community fleeing violent tensions. ,South Sudan,SSD,Jonglei,8.5,32.0,(2) 25 km Precision ,Open Space,Multiple,Conflict Party unspecified (South Sudan),Firearms,NGO,No information,1,1,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38224
2023-01-13,"January 2023: A convoy leader of an NGO was arrested and detained by local youth, as they requested an increase in the number of food items distributed in the area. ",South Sudan,SSD,Upper Nile,8.8,32.5,(2) 25 km Precision ,No information,Civilian,Youth,Firearms,NGO,Hunger,0,0,1,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38220
2023-01-12,January 2023: A UN staff member was injured when four criminal actors attempted to rob his personal cellphone using knives at his residence. ,Rwanda,RWA,Kigali City,-1.9,30.0,"(3) District, Communicipality or Commune ",Home,Criminal,Criminal,Knife,UN Agency,Multiple,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40895
2023-01-11,January 2023: A national NGO aid worker was killed at his house during a wider attack by bandits. His nephew was also killed.  ,Nigeria,NGA,Kaduna State,10.5,7.4,(2) 25 km Precision ,Home,Criminal,Criminal,Firearms,LNGO,No information,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38073
2023-01-11,January 2023: An NGO doctor was arrested along with two other British nationals at a hotel by the Islamic Emirate of Afghanistan police.,Afghanistan,AFG,Kabul Province,34.5,69.1,"(3) District, Communicipality or Commune ",Public Building,Police,Islamic Emirate of Afghanistan,Firearms,INGO,Health,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38449
